pattern_grammar,role,source_channel,source_index,video_title,url,duration_hms,fit_status,score,reason
Q&A / Community Relationship,primary,Ali Abdaal,34,"Easy, Boring Business Ideas to Start in 2026 - Answering your Questions",https://www.youtube.com/watch?v=2PzLA3yp3pY,30:21:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,126,I Helped My Subscribers Fix Their Productivity,https://www.youtube.com/watch?v=wU3Vgky_ycw,34:21:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,129,Change Your Life by Journalling - 10 Powerful Questions,https://www.youtube.com/watch?v=MoGTXsusX6Q,22:07,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,168,8 Steps That Got Me Millions of Subscribers on YouTube,https://www.youtube.com/watch?v=vBqOMLd1ZQk,11:53,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,183,What Does My Mum Think of Me? 4M Subscriber Q&A,https://www.youtube.com/watch?v=JzprzToSzXg,19:56,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,303,"Dating, Regrets and Boxing - 2 Million Subscriber Q&A",https://www.youtube.com/watch?v=dxRmw5ZumU0,26:27:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,308,Answering Uncomfortable Questions With My Personal Assistant,https://www.youtube.com/watch?v=dlKBmzQbiyU,24:45:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,340,"Relationships, Annoying Habits and More - Q&A with my Housemate",https://www.youtube.com/watch?v=hRx1ShvWWeI,21:37,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,369,"Stress, Regrets and Inspirations - Q&A with Kharma Medic",https://www.youtube.com/watch?v=8B_O04IdW9M,20:36,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,378,How I Gained 1 MILLION Subscribers,https://www.youtube.com/watch?v=iNI-1Vy6WM4,27:49:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,395,"Gymshark, Inspirations & Pet Peeves - ONE MILLION Subscribers Q&A",https://www.youtube.com/watch?v=sMu1m57KYGI,15:46,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,420,"Crushes, Challenges and Irritating Habits - Q&A With My Roommate Molly",https://www.youtube.com/watch?v=t6GPiy7fuEQ,30:29:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,439,Answering your Questions,https://www.youtube.com/watch?v=PQWWKAtYmG4,26:47:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,474,"Arrogance, Expectations & Inspiration - Personal Q&A with my Brother | Ali & Taimur Abdaal",https://www.youtube.com/watch?v=0Mzj2i7Z8uE,24:29:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,486,Life Advice Q&A with my Brother,https://www.youtube.com/watch?v=u2jUmds5ZFU,23:15,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,531,Ask Doctor Ali - 100k subscribers Q&A,https://www.youtube.com/watch?v=x40pERU0YaY,37:46:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,549,Graduate Entry Medicine - A comprehensive guide + Q&A,https://www.youtube.com/watch?v=vPckn7g-DX8,33:37:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,556,Answering personal questions - 50k subs Q&A,https://www.youtube.com/watch?v=i4CbZXViVTA,13:56,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,563,Life Advice - 50k subs Q&A,https://www.youtube.com/watch?v=5FPuHYY7VPc,22:17,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,580,Exam Study Tips for University & A-Level students - Revision Q&A with Cambridge students,https://www.youtube.com/watch?v=wJ-suqzHP20,25:42:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,585,"Last Minute Study Tips, Flashcards, Essays & Maths - Exam Revision Q&A with Cambridge students",https://www.youtube.com/watch?v=q58SMId-_Ko,24:15:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,586,"Motivation, Stress & Time Management - Exam Revision Q&A with Cambridge students",https://www.youtube.com/watch?v=tkHw25cS_bk,18:24,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,593,"Q & A - 5,000 Subscribers!",https://www.youtube.com/watch?v=ZuarurfP4BA,16:16,no_heygen_fit,4,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,616,How to answer Medical Ethics interview questions,https://www.youtube.com/watch?v=4QtYOmblLOY,26:21:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,618,"Medicine Interview Questions - How to answer ""What's your biggest weakness?""",https://www.youtube.com/watch?v=JSt4SZ7i5F0,10:34,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,620,"Medicine Interview Questions - How to answer ""Why should we choose you?""",https://www.youtube.com/watch?v=Q87NzojhZDI,13:59,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,622,Oxbridge Medicine Interview - Q&A,https://www.youtube.com/watch?v=4LN1eqJcTaU,22:29,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,primary,Ali Abdaal,635,"Applying to Medicine at Oxford or Cambridge - Questions to ask yourself, open days, stereotypes",https://www.youtube.com/watch?v=AuORG4zFcXw,9:04,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Q&A / Community Relationship,secondary,Ali Abdaal,468,Reading Mean Comments,https://www.youtube.com/watch?v=oWRw-Qu4h8g,15:46,no_heygen_fit,4,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Book Lessons / Reading Canon.
Quick Win Tutorial,primary,HeyGen sample,,Create How-To Videos in Minutes with HeyGen!,,,,,
Quick Win Tutorial,primary,HeyGen sample,,How to auto translate videos into ANY language with AI (Full HeyGen Tutorial),,,,,
Quick Win Tutorial,primary,HeyGen sample,,How to Make AI Videos Fast with HeyGen AI Studio | Full Tutorial for Beginners,,,,,
Quick Win Tutorial,secondary,HeyGen sample,,AI-Powered Video Newsletters in Minutes | Create Video Updates with HeyGen,,,,,
Quick Win Tutorial,secondary,HeyGen sample,,Create engaging learning videos with HeyGen,,,,,
Quick Win Tutorial,secondary,HeyGen sample,,Create On-Demand Webinars & Video Podcasts with HeyGen!,,,,,
Quick Win Tutorial,secondary,HeyGen sample,,Create Skills-Based Training Videos in Minutes with HeyGen!,,,,,
Quick Win Tutorial,secondary,HeyGen sample,,Create Stunning Brand Videos FAST with AI - Full HeyGen Walkthrough,,,,,
Quick Win Tutorial,secondary,HeyGen sample,,Create Video Ads the Easy Way with HeyGen!,,,,,
Quick Win Tutorial,secondary,HeyGen sample,,HeyGen Academy: 101 - Generating and Sharing your video (Part 7),,,,,
Quick Win Tutorial,secondary,HeyGen sample,,HeyGen Academy: AI Studio - Perfecting your AI Video Scripts & Pronunciation (Part 2),,,,,
Quick Win Tutorial,secondary,HeyGen sample,,How to Create a Product Explainer Video in HeyGen,,,,,
Quick Win Tutorial,secondary,HeyGen sample,,How to create an Avatar: Best Practices on HeyGen,,,,,
Quick Win Tutorial,secondary,HeyGen sample,,How to Make an AI Influencer in 5 Minutes | FULL TUTORIAL,,,,,
Quick Win Tutorial,secondary,HeyGen sample,,How to Start a FACELESS YouTube Channel with AI (Easy Tutorial),,,,,
Quick Win Tutorial,secondary,HeyGen sample,,"Make Viral AI ASMR Videos with Veo 3, HeyGen & ChatGPT (Full Tutorial)",,,,,
Reflective Life Essay,primary,Ali Abdaal,3,What's the Point?,https://www.youtube.com/watch?v=dW6pvUx4_jc,4:17,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,29,How to Find Your Life’s Purpose,https://www.youtube.com/watch?v=euNliPIJ7Kc,53:31:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,42,My ONE Piece of Advice for Someone in Their 20s,https://www.youtube.com/watch?v=WVaVUqtW0u4,23:08,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,62,How to Find Your Purpose (with Tiny Experiments),https://www.youtube.com/watch?v=vmH3seddlPE,22:27,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,69,Why Everyone Needs a Personal Website,https://www.youtube.com/watch?v=NWfIrmIgaCU,26:29:00,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,90,How to Not Waste Your Life (Stop Getting Distracted),https://www.youtube.com/watch?v=58BHUsD24vs,16:50,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,91,How to Stop Feeling Tired: 4 Easy Tips to Boost Your Energy,https://www.youtube.com/watch?v=LP4CUye2yHM,16:26,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,96,How to stop feeling lonely (forever),https://www.youtube.com/watch?v=U5kU-w9ii0Y,19:24,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,107,Stop Scrolling: How to Take Back Control from Your Phone,https://www.youtube.com/watch?v=SjvsfBvfyvI,15:56,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,111,How to Guarantee You'll Regret Your Life,https://www.youtube.com/watch?v=kxBs0Vr1aJ0,7:33,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,117,My honest advice to someone who feels behind in life,https://www.youtube.com/watch?v=b_VPkTYmI_g,22:42,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Reflective Life Essay.
Reflective Life Essay,primary,Ali Abdaal,120,7 Life Lessons I Know at 30 But Wish I Knew at 20,https://www.youtube.com/watch?v=B4U7vNtXBTI,34:13:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Reflective Life Essay.
